title;shops;catalogue_numbers;manufacturer;description;is_new;price;is_available;delivery_days_from;delivery_days_to;properties;images;compatibility;count
Двигатель Hyundai ,Kia 2,0 Sonata;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G4KH;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;170000;True;0;0;0;https://static-eu.insales.ru/images/products/1/3230/97029278/g4kh.jpg https://static-eu.insales.ru/images/products/1/3231/97029279/g4kh-2.jpg https://static-eu.insales.ru/images/products/1/3232/97029280/g4kh-3.jpg https://static-eu.insales.ru/images/products/1/3233/97029281/g4kh-4.jpg;;1
Двигатель HYUNDAI-KIA 2,4 Sorrento,Santa fe;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G4KJ;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;158400;True;0;0;0;https://static-eu.insales.ru/images/products/1/6297/97048729/g4kj.jpg https://static-eu.insales.ru/images/products/1/6298/97048730/g4kj-2.jpg;;1
Двигатель Kia 2,0 Soul;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G4NA;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;70000;True;0;0;0;https://static-eu.insales.ru/images/products/1/7453/97049885/g4na.jpg https://static-eu.insales.ru/images/products/1/7454/97049886/g4na-2.jpg https://static-eu.insales.ru/images/products/1/7455/97049887/g4na-3.jpg https://static-eu.insales.ru/images/products/1/7456/97049888/g4na-4.jpg https://static-eu.insales.ru/images/products/1/7457/97049889/g4na-5.jpg;;1
Двигатель HYUNDAI 1,8 ELANTRA3/I30 PETROL;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G4NB;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;81200;True;0;0;0;https://static-eu.insales.ru/images/products/1/6862/97024718/g4nb.jpg https://static-eu.insales.ru/images/products/1/6863/97024719/g4nb-2.jpg https://static-eu.insales.ru/images/products/1/6864/97024720/g4nb-3.jpg https://static-eu.insales.ru/images/products/1/6865/97024721/g4nb-4.jpg https://static-eu.insales.ru/images/products/1/6866/97024722/g4nb-5.jpg;;1
G6BA Hyundai 2,7 Santa Fe, Sonata,Tucson, Coupe, Trajet;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6BA;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;https://static-eu.insales.ru/images/products/1/5489/96916849/79e19bd27464570ad080c5817a5f428c.jpg https://static-eu.insales.ru/images/products/1/5490/96916850/552ca5c2869de97fd1c04f944e646fc9.jpg https://static-eu.insales.ru/images/products/1/5491/96916851/861bad7365c116e3dcbc78663264ba08.jpg https://static-eu.insales.ru/images/products/1/5492/96916852/f0541d4c4689f57a7498f872354cb47a.jpg;;1
Двигатель Hyndai 2,5 Sonata.Santa Fe;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6BV;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;49100;True;0;0;0;https://static-eu.insales.ru/images/products/1/6601/96926153/g6bv.jpg https://static-eu.insales.ru/images/products/1/6602/96926154/g6bv-2.jpg https://static-eu.insales.ru/images/products/1/6603/96926155/g6bv-3.jpg;;1
Двигатель Hyundai 3.0 XG;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6CT2;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;46900;True;0;0;0;https://static-eu.insales.ru/images/products/1/371/97026419/24ccb0ddca548f4a11e8705f33211712.jpg;;1
Двигатель Hyundai 3,5 SantaFe;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6CU-1;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;75500;True;0;0;0;https://static-eu.insales.ru/images/products/1/1442/97027490/g6cu.jpg https://static-eu.insales.ru/images/products/1/1444/97027492/g6cu-2.jpg https://static-eu.insales.ru/images/products/1/1445/97027493/g6cu-3.jpg https://static-eu.insales.ru/images/products/1/1446/97027494/g6cu-4.jpg;;1
Двигатель Hyundai.Kia 3,5 Terracan Sorento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6CU-2;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;87100;True;0;0;0;https://static-eu.insales.ru/images/products/1/6482/97048914/g6cu.jpg https://static-eu.insales.ru/images/products/1/6483/97048915/g6cu-2.jpg https://static-eu.insales.ru/images/products/1/6484/97048916/g6cu-3.jpg https://static-eu.insales.ru/images/products/1/6485/97048917/g6cu-4.jpg;;1
Двигатель Kia 3,8 Opirus. Sorento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6DA;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;120000;True;0;0;0;https://static-eu.insales.ru/images/products/1/398/97051022/g6da.jpg https://static-eu.insales.ru/images/products/1/399/97051023/g6da-2.jpg https://static-eu.insales.ru/images/products/1/400/97051024/g6da-3.jpg;;1
Двигатель Hyundai 3,3 Santa Fe, Sonata, Grandeur 2007-09;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6DB-1;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;120000;True;0;0;0;https://static-eu.insales.ru/images/products/1/1049/97027097/g6db.jpg;;1
Двигатель Hyundai - KIA 3,5 Sorrento;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6DC;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;160000;True;0;0;0;https://static-eu.insales.ru/images/products/1/6331/97048763/g6dc.jpg;;1
Двигатель KIA 3,3 Sorento SANTA  FE  CARNIVALGENESIS;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6DH;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;242000;True;0;0;0;https://static-eu.insales.ru/images/products/1/311/97050935/2358842412.jpg;;1
Двигатель Hyunda/Kia 2,7 Santa Fe, Tucson, Magentis, Carnival;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;G6EA;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;130000;True;0;0;0;https://static-eu.insales.ru/images/products/1/7007/97049439/g6ea__1_.jpg https://static-eu.insales.ru/images/products/1/7008/97049440/g6ea-3.jpg;;1
Двигатель Kia 2,9 KIA BONGO;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;J3-3 Bongo;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;110000;True;0;0;0;https://static-eu.insales.ru/images/products/1/7984/97050416/f397e3e14bef0a025d8618f5fb5706cf.jpeg;;1
Двигатель Kia 2,9  Terracan, Carnival;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;J3-1 TD;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;53900;True;0;0;0;https://static-eu.insales.ru/images/products/1/8039/97050471/cdb556aad5a588df29c507e3555dfeef.jpeg;;1
Двигатель Kia 2,9 Terracan, Carnival;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;J3-2 KJ CRDI;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;https://static-eu.insales.ru/images/products/1/40/97050664/engine_Hyundai_J3_2.9_CRDI-5.jpeg;;1
Двигатель Kia 2,5 Carnival,;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;K5;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;71800;True;0;0;0;https://static-eu.insales.ru/images/products/1/7717/97050149/dvigatel-k5-kv6-kia-2691.jpg https://static-eu.insales.ru/images/products/1/7718/97050150/dvigatel-k5-kv6-kia-3509.jpg;;1
Двигатель Hyundai2,0 Sonata, Magentis;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;L4KA;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;65900;True;0;0;0;https://static-eu.insales.ru/images/products/1/7821/97025677/680b05b72a62b5a93cece917492e3c22.jpg https://static-eu.insales.ru/images/products/1/7822/97025678/3691aa06c5062b0c1c16c59a0fe43e2a.jpg https://static-eu.insales.ru/images/products/1/7823/97025679/bd5e2f70585d15aa43591b10b4df3d53__1_.jpg https://static-eu.insales.ru/images/products/1/7824/97025680/bd5e2f70585d15aa43591b10b4df3d53.jpg;;1
Двигатель Kia 2.0 Sportage;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;RF;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;53900;True;0;0;0;https://static-eu.insales.ru/images/products/1/7544/97049976/49f3e111a1df3b8f973d7a3797921e50.jpg;;1
Двигатель Kia Rio, Spectra, Shuma;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;S5D;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38000;True;0;0;0;https://static-eu.insales.ru/images/products/1/4110/97054734/06c5eedc2ec67ec962b9321788c35f4c.jpg;;1
TE/TF/T8 Kia 1,8 Carens Shuma.Sephia Mentor;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;TE/TF/T8;hyundai/kia;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;28300;True;0;0;0;https://static-eu.insales.ru/images/products/1/5672/96917032/55e000f04f2bb53cb1c34fb1d2ad0b64.jpg https://static-eu.insales.ru/images/products/1/5673/96917033/c0fe280093f84dbd9c77a41f4ed0bd1c.jpg https://static-eu.insales.ru/images/products/1/5674/96917034/f0541d4c4689f57a7498f872354cb47a.jpg;;1
Двигатель JAGUAR 3,0 X-TYPE;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;AJ-V6 FS;Jaguar;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;38500;True;0;0;0;https://static-eu.insales.ru/images/products/1/1682/97126034/_UNSET_.jpg;;1
Двигатель JAGUAR 3,0 S-TYPE;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;FC;Jaguar;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;55000;True;0;0;0;https://static-eu.insales.ru/images/products/1/1657/97126009/s-l1000.jpg;;1
Двигатель JAGUAR 4,2 S-TYPE;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;HB;Jaguar;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;137500;True;0;0;0;https://static-eu.insales.ru/images/products/1/1728/97126080/58012f2593402.jpg;;1
Двигатель  JEEP 3,7 CHEROKEE MERCEDES ML 350;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;226 CID;Jeep;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;155800;True;0;0;0;https://static-eu.insales.ru/images/products/1/1423/97150351/__1.JPG;;1
Двигатель JEEP 4,7 GRAND CHEROKEE;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;287 CID;Jeep;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;89100;True;0;0;0;https://static-eu.insales.ru/images/products/1/1474/97150402/2462549239.jpg;;1
Двигатель DODGE/JEEP 2,4 AVENGER COMAS PATRIOT;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;ED3;Jeep;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;81000;True;0;0;0;https://static-eu.insales.ru/images/products/1/1346/97150274/2462549239.jpg;;1
Двигатель JEEP 5,7 GRAND CHEROKEE;Челябинск, Ленина пр. Д. 26А оф. 1403|+79821124013;EZB;Jeep;Двигатель контрактный, есть ГТД ( документы для постановки на учет). Гарантия 1 месяц;False;167800;True;0;0;0;https://static-eu.insales.ru/images/products/1/1526/97150454/2496455092.jpg;;1
